id,year,returnSe,season,earning1,Nindnme
600706,2017,0.0279214,2,0.1451302,N
600706,2017,0.0165996,3,0.2238652,N
600706,2017,-0.0529441,4,0.1740104,N
600707,2007,0.9788733,1,-0.0302698,C3
600707,2007,-0.1120997,2,-0.1495284,C3
600707,2007,0.4088177,3,-0.2034175,C3
600707,2007,-0.0739687,4,-0.0928373,C3
600707,2008,-0.1950845,1,0.0040013,C3
600707,2008,-0.3473282,2,0.0535286,C3
600707,2008,-0.1081872,3,0.2781883,C3
600707,2008,-0.0131147,4,0.2366367,C3
600707,2009,0.601329,1,-0.2305134,C3
600707,2009,0.1410788,2,-0.4749436,C3
600707,2009,0.4,3,-0.7712873,C3
600707,2009,0.5883117,4,-2.23335,C3
600707,2010,0.1659853,1,0.0024469,C3
600707,2010,0.0147265,2,0.0118183,C3
600707,2010,0.2301312,3,0.0101887,C3
600707,2010,0.0741574,4,0.0042686,C3
600707,2011,-0.1589959,1,-0.0174001,C3
600707,2011,-0.2263682,2,-0.0615486,C3
600707,2011,-0.3022507,3,-0.1100644,C3
600707,2011,-0.2615208,4,-0.8871458,C3
600707,2012,-0.0592823,1,-0.0704431,C3
600707,2012,-0.0182421,2,-0.1824929,C3
600707,2012,-0.0743243,3,-0.2975197,C3
600707,2012,0.0036496,4,-5.488729,C3
600707,2013,-0.0963637,1,-0.1175037,C3
600707,2013,0.0885312,2,-0.1633415,C3
600707,2013,0.0443623,3,-0.2674589,C3
600707,2013,0.458407,4,0.0527738,C3
600707,2014,-0.0218446,1,-0.0893409,C3
600707,2014,-0.0942928,2,-0.1397113,C3
600707,2014,0.4506849,3,-0.2478978,C3
600707,2014,-0.2152974,4,-1.466529,C3
600707,2015,0.6570397,1,-0.1331288,C3
600707,2015,0.1401597,2,-0.1725489,C3
600707,2015,-0.3095541,4,0.0367909,C3
600707,2016,-0.2546126,1,-0.0688806,C3
600707,2016,0.4603961,2,-0.2097995,C3
600707,2016,-0.2161017,3,-0.1248275,C3
600707,2016,-0.0281081,4,-0.4504616,C3
600707,2017,-0.0967742,1,-0.0808331,C3
600707,2017,-0.0246305,2,-0.1416865,C3
600707,2017,0.0997475,3,-0.1077797,C3
600707,2017,-0.15155,4,0.03993,C3
600708,2007,0.8516854,1,0.1917163,G
600708,2007,-0.125,2,0.264181,G
600708,2007,0.4535367,3,0.3369318,G
600708,2007,-0.0944656,4,0.3726124,G
600708,2008,-0.1622761,1,0.0560209,G
600708,2008,-0.3559749,2,0.178568,G
600708,2008,0.2011719,3,0.4031497,G
600708,2008,-0.2552846,4,0.5599515,G
600708,2009,0.768559,1,0.1099212,G
600708,2009,0.011111,2,0.1863921,G
600708,2009,-0.106227,3,0.2691593,G
600708,2009,0.3046448,4,0.5167378,G
600708,2010,0.2439791,1,0.0636914,G
600708,2010,-0.4890572,2,0.1481099,G
600708,2010,0.4942338,3,0.3816267,G
600708,2010,-0.1730981,4,0.4020638,G
600708,2011,0.0066667,1,0.0760375,G
600708,2011,-0.0940397,2,0.1617527,G
600708,2011,-0.1681287,3,0.2347951,G
600708,2011,-0.2442882,4,0.5067431,G
600708,2012,0.0209302,1,0.0827988,G
600708,2012,0.0136674,2,0.1701788,G
600708,2012,-0.1168539,3,0.2852436,G
600708,2012,0.0229007,4,0.8534293,G
600708,2013,0.3706468,1,0.156678,G
600708,2013,-0.1179673,2,0.2597926,G
600708,2013,0.6152263,3,0.4318847,G
600708,2013,-0.0496815,4,0.4798267,G
600708,2014,0.2439678,1,0.084353,G
600708,2014,-0.2262931,2,0.1981073,G
600708,2014,0.2743732,3,0.3654247,G
600708,2014,-0.0557376,4,0.4498186,G
600708,2015,0.5300925,1,0.0791044,K
600708,2015,-0.0189107,2,0.1051803,K
600708,2015,-0.0015421,3,0.3336442,K
600708,2015,-0.0123552,4,0.3592782,K
600708,2016,-0.2595778,1,0.0165585,K
600708,2016,-0.1140443,2,0.1359649,K
600708,2016,0.1740167,3,0.2502227,K
600708,2016,-0.093401,4,0.8878319,K
600708,2017,-0.0123181,1,0.0308624,K
600708,2017,-0.2471655,2,0.1990491,K
600708,2017,0.0813253,3,0.5449192,K
600708,2017,-0.045961,4,1.615126,K
600710,2007,0.6491228,1,0.180704,C3
600710,2007,0.3844984,2,0.2742208,C3
600710,2007,0.3435785,3,0.2144755,C3
600710,2007,-0.1413398,4,0.210978,C3
600710,2008,-0.1798288,1,0.1327183,C3
600710,2008,-0.450116,2,0.3178934,C3
600710,2008,-0.0970463,3,0.3439832,C3
600710,2008,-0.2313085,4,0.2645829,C3
600710,2009,0.4680851,1,0.0619054,C3
600710,2009,0.2298137,2,0.0885232,C3
600710,2009,-0.0151515,3,0.1388036,C3
600710,2009,0.1299146,4,0.2459097,C3
600710,2010,0.0650529,1,0.1993863,C3
600710,2010,0.0809659,2,0.58642,C3
600710,2010,0.3758213,3,0.6602043,C3
600710,2010,-0.0420249,4,0.5505019,C3
600710,2011,0.1475574,1,0.2386696,C3
600710,2011,-0.0599479,2,0.3045515,C3
600710,2011,-0.2319778,3,0.2709717,C3
600710,2011,-0.2466908,4,0.3798992,C3
600710,2012,0.0686901,1,0.079918,C3
600710,2012,-0.09716,2,0.0418192,C3
600710,2012,-0.1887417,3,0.0626379,C3
600710,2012,-0.1428572,4,0.0368957,C3
600710,2013,-0.047619,1,-0.1620888,C3
600710,2013,-0.2225,2,-0.3026445,C3
600710,2013,0.0610933,3,-0.6751042,C3
600710,2013,-0.0757576,4,-1.024699,C3
600710,2014,0.0163934,1,-0.2030574,C3
600710,2014,-0.0096774,2,-0.279359,C3
600710,2014,0.504886,3,-0.4481959,C3
600710,2014,0.2705628,4,-0.6094854,C3
600710,2015,0.1976151,1,-0.1769954,C3
600710,2015,0.1536272,2,-0.4555393,C3
600710,2016,0.1541307,1,-0.088893,C3
600710,2017,-0.2852564,3,1.215172,F
600710,2017,0.0089686,4,1.255263,F
600711,2007,0.3846154,1,-0.0853898,S
600711,2007,-0.0307329,2,0.1907102,S
600711,2007,1.586585,3,0.464688,S
600711,2007,0.0551627,4,0.1925408,S
600711,2008,-0.474084,1,0.0725254,S
600711,2008,-0.3007647,2,0.1598321,S
600711,2008,-0.4459295,3,0.1194519,S
600711,2008,0.1315789,4,0.3488299,S
600711,2009,0.8856589,1,-0.0988579,S
600711,2009,-0.0883864,2,-0.1491637,S
600711,2009,0.0338219,3,-0.2413543,S
600711,2009,0.2311886,4,-0.5423939,S
600711,2010,0.170062,1,-0.0442215,B
600711,2010,-0.0915973,2,-0.0271488,B
600711,2010,0.3374999,3,-0.0092035,B
600711,2010,0.3320872,4,0.1629268,B
600711,2011,0.2067353,1,-0.0202498,B
600711,2011,-0.0779069,2,-0.0231443,B
600711,2011,-0.2471627,3,-0.0280874,B
600711,2012,0.0022334,1,-0.0429755,B
600711,2012,-0.1409471,2,-0.0929388,B
600711,2012,-0.2159533,3,-0.0651099,B
600711,2012,-0.0496278,4,0.0279395,B
600711,2013,-0.1731941,1,-0.0245739,B
600711,2013,-0.2505263,2,-0.0126958,B
600711,2013,0.1713483,3,0.1628586,B
600711,2013,-0.0479616,4,0.276972,B
600711,2014,0.02267,1,-0.055114,B
600711,2014,-0.0504926,2,0.0331458,B
600711,2014,-0.0661479,3,0.1859314,B
600711,2014,-0.0611111,4,0.139416,B
600711,2015,1.134615,1,-0.0082009,B
600711,2015,-0.2162162,2,0.0190582,B
600711,2015,-0.4650752,3,0.0544194,B
600711,2015,0.2677686,4,0.1708033,B
600711,2016,-0.0704042,1,0.0072682,B
600711,2016,0.0378682,2,0.0549605,B
600711,2016,-0.022973,3,0.11019,B
600711,2016,-0.0290456,4,0.1798085,B
600711,2017,0,1,0.0891899,B
600711,2017,-0.0541311,2,0.2098938,B
600711,2017,0.5918674,3,0.3790869,B
600711,2017,-0.1967833,4,0.3846067,B
600712,2007,0.1476608,1,0.0347331,F
600712,2007,-0.0191083,2,0.0390909,F
600712,2007,0.4103896,3,0.071242,F
600712,2007,-0.0616943,4,0.0884717,F
600712,2008,-0.144259,1,0.036761,F
600712,2008,-0.2947248,2,0.0937638,F
600712,2008,-0.3252032,3,0.2090616,F
600712,2008,0.0048193,4,0.4533845,F
600712,2009,0.9928058,1,0.0651868,F
600712,2009,0.0673886,2,0.0882525,F
600712,2009,-0.1341601,3,0.1099683,F
600712,2009,0.1888021,4,0.2098525,F
600712,2010,0.2212486,1,0.0773326,F
600712,2010,-0.1506726,2,0.4656821,F
600712,2010,0.5068638,3,0.5765071,F
600712,2010,-0.3356693,4,0.3920924,F
600712,2011,0.0400844,1,0.0759425,F
600712,2011,-0.0496957,2,0.1029724,F
600712,2011,-0.0693703,3,0.1428822,F
600712,2011,-0.2018349,4,0.2569074,F
600712,2012,0.058908,1,0.106011,F
600712,2012,-0.4260516,2,0.1572725,F
600712,2012,-0.0118204,3,0.2110506,F
600712,2012,0.1028709,4,0.2829516,F
600712,2013,-0.0130152,1,0.0379234,F
600712,2013,-0.0637363,2,0.0654364,F
600712,2013,0.0023474,3,0.0362324,F
600712,2013,-0.0702576,4,0.072949,F
600712,2014,-0.0302267,1,0.0051991,F
600712,2014,0.0129871,2,0.0363706,F
600712,2014,0.3641026,3,0.0099815,F
600712,2014,0.0018797,4,0.0561099,F
600712,2015,0.5365853,1,0.0036349,F
600712,2015,0.3650795,2,0.0030303,F
600712,2015,-0.3694097,3,-0.0116708,F
600712,2015,0.4198582,4,0.0720829,F
600712,2016,-0.0689311,1,0.0013578,F
600712,2016,0.1287555,2,-0.0101506,F
600712,2016,-0.0456274,3,-0.0266453,F
600712,2016,0.0079681,4,-0.0626816,F
600712,2017,-0.0247036,1,-0.0003279,F
600712,2017,-0.2998987,2,-0.0232541,F
600712,2017,0.2937771,3,-0.0331554,F
600712,2017,-0.1230424,4,0.0036367,F
600713,2007,0.6463415,1,0.0678137,F
600713,2007,0.1749999,2,0.1069674,F
600713,2007,0.4018914,3,0.1559789,F
600713,2007,-0.1051153,4,0.1599196,F
600713,2008,-0.2060301,1,0.0345871,F
600713,2008,-0.4137658,2,0.1196165,F
600713,2008,-0.2118758,3,0.2630531,F
600713,2008,0.0256849,4,0.3014971,F
600713,2009,0.3839733,1,0.0730149,F
600713,2009,-0.1616406,2,0.1744691,F
600713,2009,0.1971223,3,0.2436071,F
600713,2009,0.1610577,4,0.219593,F
600713,2010,0.1677019,1,0.0506319,F
600713,2010,-0.0673758,2,0.1003963,F
600713,2010,0.1787071,3,0.1098323,F
600713,2010,-0.0354838,4,-0.0146962,F
600713,2011,0.083612,1,0.0144468,F
600713,2011,0.025463,2,0.0194606,F
600713,2011,-0.599699,3,0.013138,F
600713,2011,-0.268797,4,-0.4972126,F
600713,2012,0.0359897,1,-0.0848994,F
600713,2012,0.1761785,2,-0.1712158,F
600713,2012,0.1350212,3,0.0223002,F
600713,2012,-0.1486989,4,-0.0138573,F
600713,2013,-0.0065502,1,0.0448811,F
600713,2013,-0.0461539,2,0.1075569,F
600713,2013,0.124424,3,0.1393555,F
600713,2013,0.0819672,4,0.1767354,F
600713,2014,0.1780302,1,0.0416792,F
600713,2014,-0.0916398,2,0.0796459,F
600713,2014,0.3911504,3,0.17198,F
600713,2014,-0.0852417,4,0.27958,F
600713,2015,0.3727399,1,0.0901424,F
600713,2015,0.6616008,2,0.1148042,F
600713,2015,-0.5310975,3,0.1044888,F
600713,2015,0.3602081,4,0.2792076,F
600713,2016,-0.2609943,1,0.0651944,F
600713,2016,0.0892626,2,0.1593247,F
600713,2016,0.02019,3,0.2269157,F
600713,2016,-0.0745053,4,0.3095057,F
600713,2017,-0.0327044,1,0.103864,F
600713,2017,-0.0858257,2,0.2127984,F
600713,2017,0.0028449,3,0.3573324,F
600713,2017,-0.1177306,4,0.4919536,F
600714,2007,0.7610062,1,-0.0933722,B
600714,2007,0.152381,2,-0.0705483,B
600714,2007,0.3522727,3,-0.0879546,B
600714,2007,-0.2414056,4,0.0112728,B
600714,2008,-0.1107755,1,-0.0317533,B
600714,2008,-0.3952435,2,-0.03976,B
600714,2008,-0.2546817,3,-0.1596959,B
600714,2008,0.0100502,4,-1.23115,B
600714,2009,0.557214,1,-0.0791753,B
600714,2009,0.4073482,2,-0.125693,B
600714,2009,0.0885357,3,-0.1331496,B
600714,2009,0.1678832,4,0.2507498,B
600714,2010,0.0258929,1,0.0155597,B
600714,2010,-0.3629242,2,0.0587812,B
600714,2010,0.5013661,3,0.1044933,B
600714,2010,0.0664241,4,0.1158499,B
600714,2011,0.1109215,1,0.0148474,B
600714,2011,0.6505376,2,0.0435122,B
600714,2011,-0.3047929,3,0.0568944,B
600714,2011,0.0066935,4,0.0763294,B
600714,2012,-0.025266,1,0.0087357,B
600714,2012,-0.1759891,2,0.0119136,B
600714,2012,0.0389073,3,0.0088231,B
600714,2012,-0.098008,4,0.0337372,B
600714,2013,-0.1333922,1,0.0147645,B
600714,2013,-0.2660551,2,0.0502583,B
600714,2013,0.1152778,3,0.0769461,B
600714,2013,-0.0199253,4,0.1033417,B
600714,2014,0.1143584,1,0.01228,B
600714,2014,-0.1026226,2,0.0311961,B
600714,2014,0.386277,3,0.0350432,B
600714,2014,0.0284143,4,0.0249079,B
600714,2015,0.342246,1,0.0014196,B
600714,2015,0.0438247,2,-0.0377407,B
600714,2015,-0.4440204,3,-0.0378172,B
600714,2015,0.3546911,4,-0.1439577,B
600714,2016,-0.039696,1,-0.0426669,B
600714,2016,0.1169745,2,-0.1411567,B
600714,2016,0.0976378,3,0.266831,B
600714,2016,0.105452,4,0.1434423,B
600714,2017,-0.0843608,1,0.0230116,B
600714,2017,-0.1495393,2,0.0230769,B
600714,2017,0.0008334,3,0.0260536,B
600714,2017,-0.2464613,4,0.035296,B
600715,2007,1.291667,1,0.4853009,C3
600715,2007,0.2848486,2,0.1300518,C3
600715,2007,0.1603774,3,0.1204828,C3
600715,2007,-0.0365854,4,0.1535315,C3
600715,2008,-0.2405063,1,0.0032362,C3
600715,2008,-0.4166667,2,0.0125133,C3
600715,2008,-0.2285714,3,0.0453503,C3
600715,2008,-0.1851852,4,0.0891412,C3
600715,2009,0.7626262,1,-0.1184232,C3
600715,2009,0.3094556,2,-0.0099349,C3
600715,2009,-0.0306346,3,-0.0401048,C3
600715,2009,0.7494357,4,-0.4249063,C3
600715,2010,0.1780645,1,-0.026295,C3
600715,2010,-0.1303395,2,-0.035217,C3
600715,2010,0.3010075,3,-0.052434,C3
600715,2010,-0.0406583,4,-0.2154874,C3
600715,2011,0.2119072,1,-0.0267454,C3
600715,2011,-0.3130724,2,-0.0372605,C3
600715,2011,-0.0412121,3,-0.0147618,C3
600715,2011,-0.3944374,4,0.0802387,C3
600715,2012,0.3653445,1,-0.0496802,C3
600715,2012,-0.1207951,2,0.0683614,C3
600715,2012,-0.0452174,3,0.0786962,C3
600715,2012,0.0892532,4,0.0450464,C3
600715,2013,0.0602007,1,0.0727106,C3
600715,2013,-0.1072556,3,-0.0315441,C3
600715,2013,-0.0795053,4,-0.2154115,C3
600715,2014,0.2610365,1,-0.0520633,C3
600715,2014,0.1126331,2,-0.0464078,C3
600715,2014,2.067032,3,-0.0828214,C3
600715,2014,-0.2328278,4,-0.0950366,C3
600715,2015,0.4203488,1,-0.0219626,C3
600715,2015,0.3143676,2,-0.0207155,C3
600715,2015,-0.3048895,3,0.0402584,C3
600715,2015,0.8575268,4,0.0748826,C3
600715,2016,-0.0072359,1,0.0527058,R
600715,2016,-0.5342566,2,0.0712904,R
600715,2016,0.2931665,3,0.1160523,R
600715,2016,-0.1105285,4,0.1488745,R
600715,2017,0.0031747,1,0.0619801,R
600715,2017,0.0198914,2,0.0970954,R
600716,2007,1.327731,1,-0.0251398,C3
600716,2007,-0.1137184,2,0.0046029,C3
600716,2007,0.9918534,3,-0.1189337,C3
600716,2008,-0.4897751,2,-0.066593,C3
600716,2008,-0.1242485,3,-0.6071262,C3
600716,2008,0.0366133,4,-1.254684,C3
600716,2009,0.4834436,1,-0.1346764,C3
600716,2009,0.2470239,2,-0.1494048,C3
600716,2009,0.0107399,3,-0.2743556,C3
600716,2009,0.1275088,4,0.6224324,C3
600716,2010,-0.0397906,1,0.0028346,K
600716,2010,-0.4220283,2,-0.0048418,K
600716,2010,0.2056603,3,-0.0025614,K
600716,2010,0.0234742,4,0.3920471,K
600716,2011,0.0902141,1,-0.0271598,K
600716,2011,-0.0392707,2,-0.0377711,K
600716,2011,-0.29927,3,-0.0677838,K
600716,2011,0.0541666,4,0.6520849,K
600716,2012,0.0790514,1,-0.0014217,K
600716,2012,-0.0860806,2,0.1369736,K
600716,2012,0.0380762,3,0.1982327,K
600716,2012,0,4,0.1874359,K
600716,2013,-0.0965251,1,-0.0248268,K
600716,2013,0.0363248,2,0.0292711,K
600716,2013,0.171134,3,-0.102597,K
600716,2013,0.2852114,4,0.5322199,K
600716,2014,0.2917808,1,0.0510711,K
600716,2014,-0.1367974,2,0.078836,K
600716,2014,0.0626535,3,0.0759512,K
600716,2014,0.1075145,4,0.23049,K
600716,2015,0.3716076,1,-0.0494382,K
600716,2015,-0.1552511,2,-0.0912673,K
600716,2015,-0.4423424,3,-0.111844,K
600716,2015,0.8756058,4,-0.1698927,K
600716,2016,-0.2799311,1,0.0013589,K
600716,2016,-0.1100478,2,0.0081909,K
600716,2016,0.0013441,3,0.0176279,K
600716,2016,0.0295302,4,0.0718754,K
600716,2017,-0.0691004,1,-0.0150108,K
600716,2017,-0.2801121,2,-0.1078365,K
600716,2017,0.0291829,3,-0.1940938,K
600716,2017,0.0434783,4,-0.3165573,K
600717,2007,0.5892256,1,0.1010177,G
600717,2007,0.7775424,2,0.163682,G
600717,2007,0.110449,3,0.1488014,G
600717,2007,-0.019678,4,0.1834978,G
600717,2008,-0.2583942,1,0.0423454,G
600717,2008,-0.3228346,2,0.2382162,G
600717,2008,0.0450581,3,0.4628227,G
600717,2008,-0.3963839,4,0.4754705,G
600717,2009,0.3559908,1,0.0956153,G
600717,2009,0.0305862,2,0.2300409,G
600717,2009,-0.126958,3,0.3100288,G
600717,2009,0.1737488,4,0.4737099,G
600717,2010,-0.0579244,1,0.0979447,G
600717,2010,-0.2912041,2,0.2956439,G
600717,2010,0.0301205,3,0.6136667,G
600717,2010,-0.0245614,4,0.7624346,G
600717,2011,0.0167865,1,0.2126508,G
600717,2011,-0.0353773,2,0.4888017,G
600717,2011,-0.1748167,3,0.7615217,G
600717,2011,-0.1037037,4,1.140341,G
600717,2012,0.0380165,1,0.3259793,G
600717,2012,0.0063694,2,0.6907218,G
600717,2012,-0.0917722,3,1.027557,G
600717,2012,0.0522648,4,1.460019,G
600717,2013,-0.013245,1,0.319833,G
600717,2013,-0.1577181,2,0.7756142,G
600717,2013,0.3446215,3,1.382577,G
600717,2013,0.2666667,4,1.335614,G
600717,2014,0.0093567,1,0.2383749,G
600717,2014,-0.0753187,2,0.5672535,G
600717,2014,0.3533835,3,0.948323,G
600717,2014,0.586111,4,0.9110423,G
600717,2015,0.2224169,1,0.1330628,G
600717,2015,-0.2841452,2,0.2643852,G
600717,2015,-0.3622414,3,0.5530428,G
600717,2015,0.1788703,4,1.053498,G
600717,2016,-0.1100267,1,0.2123089,G
600717,2016,-0.1335992,2,0.5374337,G
600717,2016,0.1081704,3,0.9650843,G
600717,2016,0.0467289,4,1.116521,G
600717,2017,0.1666667,1,0.2255113,G
600717,2017,0.0620748,2,0.387855,G
600717,2017,-0.0584467,3,0.5377425,G
600717,2017,-0.1079932,4,0.6286081,G
600718,2007,0.3217465,1,0.0312971,I
600718,2007,0.3364335,2,0.1049873,I
600718,2007,-0.0583153,3,0.1177391,I
600718,2007,0.1878185,4,0.204445,I
600718,2008,-0.2980047,1,0.0392558,I
600718,2008,-0.1408924,2,0.091966,I
600718,2008,-0.188545,3,0.1807763,I
600718,2008,-0.4857519,4,0.3946971,I
600718,2009,0.4475704,1,0.0566175,I
600718,2009,0.0559482,2,0.1476452,I
600718,2009,0.1104294,3,0.2267931,I
600718,2009,0.1356103,4,0.3462982,I
600718,2010,0.1203007,1,0.0158203,I
600718,2010,-0.2870115,2,0.0765334,I
600718,2010,-0.0293466,3,0.1736902,I
600718,2010,-0.0849971,4,0.2357383,I
600718,2011,-0.1714464,1,0.0141468,I
600718,2011,-0.1437171,2,0.0967876,I
600718,2011,-0.241652,3,0.176566,I
600718,2011,-0.0567787,4,0.3997924,I
600718,2012,-0.0073711,1,0.046494,I
600718,2012,0.065594,2,0.1578323,I
600718,2012,-0.1114982,3,0.2360362,I
600718,2012,0.0052288,4,0.4640235,I
600718,2013,0.1378413,1,0.0435503,I
600718,2013,-0.0697142,2,0.1589503,I
600718,2013,0.5823095,3,0.255078,I
600718,2013,-0.0473602,4,0.2431986,I
600718,2014,0.0008149,1,0.0166329,I
600718,2014,0.0985342,2,0.0830643,I
600718,2014,0.1682728,3,0.1188933,I
600718,2014,0.0031726,4,0.1262891,I
600718,2015,0.7779886,1,0.0007161,I
600718,2015,-0.2269655,2,0.0156767,I
600718,2015,-0.3607915,3,0.0400188,I
600718,2015,1.235421,4,0.1797212,I
600718,2016,-0.3967794,1,-0.0055601,I
600718,2016,-0.02189,2,0.0008153,I
600718,2016,-0.0600437,3,0.8423545,I
600718,2016,0.1416957,4,0.796034,I
600718,2017,-0.0183113,1,-0.0014296,I
600718,2017,-0.1943005,2,0.0195825,I
600718,2017,0.0971061,3,0.0195873,I
600718,2017,-0.1406799,4,0.4197396,I
600719,2007,0.7157106,1,0.4970056,D
600719,2007,0.3633721,2,0.1920503,D
600719,2007,0.1364605,3,0.0234456,D
600719,2007,-0.1435272,4,0.0892675,D
600719,2008,-0.1303395,1,0.19954,D
600719,2008,0.2027708,2,0.0911012,D
600719,2008,-0.4942409,3,-0.1075725,D
600719,2008,-0.2484472,4,0.1180302,D
600719,2009,0.6280991,1,0.6296532,D
600719,2009,0.4720812,2,0.1553496,D
600719,2009,-0.1448276,3,-0.1148012,D
600719,2009,0.1532258,4,0.0938256,D
600719,2010,0.0104895,1,0.2682421,D
600719,2010,-0.2179931,2,0.1270002,D
600719,2010,0.2699114,3,-0.1305316,D
600719,2010,0.3623693,4,0.0718333,D
600719,2011,-0.0954817,1,0.1356352,D
600719,2011,0.0424129,2,0.013999,D
600719,2011,-0.2567812,3,-0.2154889,D
600719,2011,-0.2871046,4,-0.2075432,D
600719,2012,0.0170648,1,0.3360428,D
600719,2012,0.2902685,2,-0.0251281,D
600719,2012,-0.2184655,3,-0.3216462,D
600719,2012,0.1064892,4,0.0231619,D
600719,2013,-0.0932331,2,0.0600164,D
600719,2013,0.0812603,3,-0.3980955,D
600719,2013,0.1671779,4,0.0314756,D
600719,2014,-0.17477,1,0.2771783,D
600719,2014,0.0589172,2,0.1495333,D
600719,2014,0.3503759,3,-0.2039525,D
600719,2014,-0.0367483,4,0.0532626,D
600719,2015,0.2473989,1,0.4306014,D
600719,2015,-0.2669138,4,0.0487508,D
600719,2016,-0.102402,1,0.259188,D
600719,2016,0.0478873,2,0.0938941,D
600719,2016,0.0228495,3,-0.060613,D
600719,2016,0.0696452,4,0.044148,D
600719,2017,0.1572481,1,0.1742733,D
600719,2017,-0.1624204,2,0.0434411,D
600719,2017,-0.0621039,3,-0.0786705,D
600719,2017,-0.1567568,4,0.0112116,D
600720,2007,1.064516,1,-0.0711958,C3
600720,2007,0.065625,2,0.0998482,C3
600720,2007,0.6143695,3,0.1760055,C3
600720,2007,0.0263397,4,0.0698615,C3
600720,2008,-0.3238938,1,-0.0061216,C3
600720,2008,-0.3049738,2,0.23202,C3
600720,2008,-0.0828625,3,0.8970543,C3
600720,2008,0.4147844,4,1.129304,C3
600720,2009,0.6835995,1,0.1742034,C3
600720,2009,0.1612069,2,0.4218495,C3
600720,2009,-0.1017075,3,0.570585,C3
600720,2009,0.429752,4,0.8142571,C3
600720,2010,-0.0583814,1,0.0923215,C3
600720,2010,-0.2651934,2,0.337192,C3
600720,2010,0.639933,3,0.7681341,C3
600720,2010,-0.1263372,4,0.5716746,C3
600720,2011,0.309038,1,0.0530795,C3
600720,2011,-0.1875279,2,0.2463661,C3
600720,2011,-0.3525219,3,0.4867264,C3
600720,2011,-0.2303133,4,0.6197763,C3
600720,2012,0.0286029,1,-0.228375,C3
600720,2012,0.1197861,2,0.0407249,C3
600720,2012,0.1127029,3,0.3409882,C3
600720,2012,-0.0901287,4,0.3134629,C3
600720,2013,-0.0415095,1,-0.1359825,C3
600720,2013,-0.1594488,2,0.2041373,C3
600720,2013,-0.1990632,3,0.8393038,C3
600720,2013,-0.0219298,4,1.016379,C3
600720,2014,0.0059791,1,-0.2024675,C3
600720,2014,-0.0683507,2,0.5169006,C3
600720,2014,0.1419457,3,1.397367,C3
600720,2014,0.532123,4,0.999914,C3
600720,2015,0.0811303,1,-0.217723,C3
600720,2015,-0.1070826,2,-0.0702266,C3
600720,2015,-0.3918791,3,0.0456403,C3
600720,2015,0.371118,4,0.2700004,C3
600720,2016,-0.1755379,1,-0.3303217,C3
600720,2016,-0.0782967,2,-0.077028,C3
600720,2016,0.0625932,3,0.3770545,C3
600720,2016,0.1458625,4,0.2442965,C3
600720,2017,0.1860465,1,-0.2253001,C3
600720,2017,-0.1919504,2,0.240874,C3
600720,2017,0.3499361,3,0.9657429,C3
600720,2017,-0.0208136,4,0.6447564,C3
600721,2007,1.060737,2,-0.0158315,F
600721,2007,0.6368421,3,-0.0098571,F
600721,2007,-0.1588425,4,0.0391737,F
600721,2008,-0.3272171,1,0.0072667,F
600721,2008,-0.2102273,2,0.0284236,F
600721,2008,-0.3366906,3,0.0501404,F
600721,2008,-0.1822126,4,0.1051937,F
600721,2009,0.6843501,1,0.0230412,F
600721,2009,0.6173229,2,0.0365571,F
600721,2009,0.0399221,3,0.0274501,F
600721,2009,0.2724719,4,0.110403,F
600721,2010,0.093451,1,0.0049913,B
600721,2010,-0.256393,2,0.013538,B
600721,2010,0.1882353,3,0.0212823,B
600721,2010,0.0708302,4,0.5016496,B
600721,2011,0.1102418,1,0.0410222,B
600721,2011,0.5105702,2,0.0771667,B
600721,2011,-0.4096692,3,0.0762065,B
600721,2011,-0.1681035,4,0.299999,B
600721,2012,-0.0267702,1,-0.0084576,C2
600721,2012,-0.122449,2,0.0791718,C2
600721,2012,0.2527806,3,0.0770221,C2
600721,2012,-0.1961259,4,0.1259693,C2
600721,2013,-0.1084337,1,-0.0323818,C2
600721,2013,-0.2725225,2,0.1027673,C2
600721,2013,0.1826625,3,0.035255,C2
600721,2013,-0.0078534,4,0.0283475,C2
600721,2014,-0.1015831,1,-0.0600001,C2
600721,2014,0.0719531,2,-0.4214757,C2
600721,2014,0.4383561,3,-1.065759,C2
600721,2014,-0.1742857,4,-1.252086,C2
600721,2015,0.6966551,1,-0.3590866,C2
600721,2015,0.2093814,2,-0.5024987,C2
600721,2016,-0.1349073,1,-0.2180008,C2
600721,2016,0.1650422,2,-0.5677291,C2
600721,2016,0.0211935,3,0.0523414,C2
600721,2016,0.0136537,4,0.0879135,C2
600721,2017,-0.0678879,1,0.0304655,M
600721,2017,-0.1780346,2,0.0637271,M
600721,2017,-0.092827,3,0.1224337,M
600721,2017,-0.1930232,4,-1.094087,M
600722,2007,1.545455,1,-1.008993,C2
600722,2007,0.2519841,3,-0.8529559,C2
600722,2008,0.066561,1,-0.1774944,C2
600722,2008,0.0074294,2,-0.260241,C2
600722,2008,-0.5545723,3,-1.052905,C2
600722,2008,-0.2450331,4,-11.7365,C2
600722,2009,0.7236843,1,-0.0406761,C2
600722,2009,0.3333333,2,-0.0707391,C2
600722,2009,-0.0973282,3,-0.1821373,C2
600722,2009,0.321353,4,-0.1134145,C2
600722,2010,0.1328,1,-0.1139195,C2
600722,2010,-0.4053672,2,-0.2192282,C2
600722,2010,0.2541568,3,-0.5040869,C2
